"PolicyName","VersionId","IsDefaultVersion","CreateDate","ServiceWildcard","ServicesAffected","PrivilegeEscalation","ResourceExposure","DataExfiltration","CredentialsExposure","InfrastructureModification","PrivilegeEscalation_CreateAccessKey","PrivilegeEscalation_CreateLoginProfile","PrivilegeEscalation_UpdateLoginProfile","PrivilegeEscalation_CreateNewPolicyVersion","PrivilegeEscalation_SetExistingDefaultPolicyVersion","PrivilegeEscalation_AttachUserPolicy","PrivilegeEscalation_AttachGroupPolicy","PrivilegeEscalation_AttachRolePolicy","PrivilegeEscalation_PutUserPolicy","PrivilegeEscalation_PutGroupPolicy","PrivilegeEscalation_PutRolePolicy","PrivilegeEscalation_AddUserToGroup","PrivilegeEscalation_UpdateRolePolicyToAssumeIt","PrivilegeEscalation_CreateEC2WithExistingIP","PrivilegeEscalation_PassExistingRoleToNewLambdaThenInvoke","PrivilegeEscalation_PassExistingRoleToNewLambdaThenTriggerWithNewDynamo","PrivilegeEscalation_PassExistingRoleToNewLambdaThenTriggerWithExistingDynamo","PrivilegeEscalation_PassExistingRoleToNewGlueDevEndpoint","PrivilegeEscalation_PassExistingRoleToCloudFormation","PrivilegeEscalation_PassExistingRoleToNewDataPipeline","PrivilegeEscalation_UpdateExistingGlueDevEndpoint","PrivilegeEscalation_EditExistingLambdaFunctionWithRole"
"AmazonLexFullAccess","v1",False,"2017-04-11T23:20:36+00:00",1,1,"",0,0,0,22,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonLexFullAccess","v2",False,"2017-04-12T20:16:32+00:00",1,1,"",0,0,0,22,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonLexFullAccess","v5",False,"2020-05-15T16:34:50+00:00",1,1,"",0,0,0,22,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonLexFullAccess","v4",False,"2017-11-15T23:55:07+00:00",1,1,"",0,0,0,22,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonLexFullAccess","v3",False,"2017-04-14T19:45:37+00:00",1,1,"",0,0,0,22,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonEventBridgeFullAccess","v1",True,"2019-07-11T14:08:55+00:00",1,1,"",0,0,0,15,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonMobileAnalyticsNon-financialReportAccess","v1",True,"2015-02-06T18:40:36+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSElementalMediaConvertReadOnly","v1",False,"2018-06-25T19:25:14+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSElementalMediaConvertReadOnly","v2",True,"2019-06-10T22:52:18+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonQLDBFullAccess","v1",False,"2019-09-05T18:23:32+00:00",0,1,"",0,0,0,7,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonQLDBFullAccess","v2",True,"2020-05-19T17:47:10+00:00",0,1,"",0,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v6",False,"2015-11-02T23:13:14+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v1",False,"2015-02-06T18:39:48+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v8",False,"2015-12-23T00:19:22+00:00",0,2,"",0,1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v9",False,"2016-01-28T00:02:58+00:00",0,2,"",0,1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v7",False,"2015-12-21T20:07:32+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v70",False,"2020-10-15T23:30:14+00:00",0,11,"",0,4,8,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v48",False,"2019-04-02T19:07:24+00:00",0,8,"",1,4,8,5,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v41",False,"2018-09-12T22:05:40+00:00",0,8,"",1,4,7,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v46",False,"2019-03-04T23:53:09+00:00",0,9,"",2,4,10,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v12",False,"2016-05-12T21:16:37+00:00",0,2,"",0,1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v15",False,"2016-06-20T21:12:28+00:00",0,2,"",0,1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v23",False,"2017-02-13T20:51:36+00:00",0,3,"",0,4,1,4,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v24",False,"2017-03-20T18:53:58+00:00",0,3,"",0,4,1,4,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v47",False,"2019-03-18T22:06:07+00:00",0,9,"",2,4,10,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v40",False,"2018-09-04T21:08:13+00:00",0,8,"",1,4,7,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v49",False,"2019-05-30T23:39:26+00:00",0,8,"",1,4,8,5,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v71",False,"2020-10-15T23:36:56+00:00",0,11,"",0,4,8,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v25",False,"2017-04-07T18:20:21+00:00",0,3,"",0,4,1,4,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v22",False,"2017-01-26T21:25:39+00:00",0,3,"",0,4,1,4,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v14",False,"2016-06-02T18:28:57+00:00",0,2,"",0,1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v13",False,"2016-05-25T00:04:24+00:00",0,2,"",0,1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v31",False,"2018-01-06T00:12:08+00:00",0,9,"",1,4,9,9,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v36",False,"2018-07-25T18:46:28+00:00",0,8,"",1,4,8,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v38",False,"2018-08-13T19:15:42+00:00",0,8,"",1,4,7,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v53",False,"2019-08-21T18:46:30+00:00",0,9,"",1,4,8,6,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v54",False,"2019-08-21T23:33:06+00:00",0,9,"",1,4,8,6,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v62",False,"2020-03-06T19:30:29+00:00",0,10,"",0,4,8,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v65",False,"2020-06-15T17:12:13+00:00",0,11,"",0,4,7,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v39",False,"2018-08-28T22:22:56+00:00",0,8,"",1,4,7,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v37",False,"2018-07-30T17:48:23+00:00",0,8,"",1,4,7,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v30",False,"2017-11-06T23:05:26+00:00",0,8,"",1,4,9,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v64",False,"2020-05-28T21:30:14+00:00",0,11,"",0,4,7,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v63",False,"2020-03-09T23:45:01+00:00",0,11,"",0,4,8,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v55",False,"2019-09-20T18:28:06+00:00",0,9,"",1,4,8,6,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v52",False,"2019-07-23T18:41:14+00:00",0,9,"",1,4,8,6,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v2",False,"2015-04-21T16:37:57+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v5",False,"2015-10-21T00:16:01+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v4",False,"2015-10-15T17:55:45+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v3",False,"2015-06-15T22:15:54+00:00",0,1,"",0,1,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v16",False,"2016-08-23T17:10:51+00:00",0,2,"",0,1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v29",False,"2017-07-20T17:43:06+00:00",0,9,"",1,4,9,12,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v11",False,"2016-05-05T21:28:37+00:00",0,2,"",0,1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v27",False,"2017-06-14T22:09:09+00:00",0,5,"",1,4,4,6,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v18",False,"2016-10-31T22:35:14+00:00",0,2,"",0,1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v20",False,"2016-12-01T22:19:08+00:00",0,3,"",0,4,1,4,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v45",False,"2019-02-05T18:19:32+00:00",0,9,"",2,4,10,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v42",False,"2018-10-15T18:41:16+00:00",0,8,"",1,4,7,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v21",False,"2017-01-04T22:19:33+00:00",0,3,"",0,4,1,4,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v26",False,"2017-05-17T23:03:45+00:00",0,3,"",0,4,1,4,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v19",False,"2016-11-15T00:27:58+00:00",0,3,"",0,4,1,4,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v10",False,"2016-03-10T19:51:03+00:00",0,2,"",0,1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v17",False,"2016-09-06T17:05:05+00:00",0,2,"",0,1,1,1,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v28",False,"2017-06-29T19:42:10+00:00",0,9,"",1,4,9,12,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v43",False,"2018-11-08T20:20:13+00:00",0,8,"",1,4,7,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v44",False,"2019-01-10T22:37:38+00:00",0,9,"",2,4,10,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v57",False,"2019-11-22T01:10:29+00:00",0,10,"",1,4,8,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v68",True,"2020-10-07T22:09:23+00:00",0,11,"",0,4,7,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v50",False,"2019-06-03T20:01:28+00:00",0,8,"",1,4,8,5,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v66",False,"2020-08-13T21:10:04+00:00",0,11,"",0,4,7,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v59",False,"2020-01-15T22:48:37+00:00",0,10,"",0,4,8,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v61",False,"2020-02-06T23:35:13+00:00",0,10,"",0,4,8,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v35",False,"2018-06-27T22:59:46+00:00",0,8,"",1,4,8,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v32",False,"2018-02-07T00:10:00+00:00",0,9,"",1,4,9,9,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v60",False,"2020-01-22T23:52:54+00:00",0,10,"",0,4,8,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v67",False,"2020-09-23T20:35:11+00:00",0,11,"",0,4,7,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v58",False,"2019-11-26T01:37:01+00:00",0,10,"",0,4,8,7,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v51",False,"2019-06-26T21:54:17+00:00",0,8,"",1,4,8,5,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v56",False,"2019-10-01T18:46:09+00:00",0,9,"",1,4,8,6,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v69",False,"2020-10-15T23:26:47+00:00",1,2,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v33",False,"2018-03-20T18:29:39+00:00",0,9,"",1,4,9,9,"","","","","","","","","","","","","","","","","","","","","",""
"ReadOnlyAccess","v34",False,"2018-06-06T17:57:22+00:00",0,9,"",1,4,9,9,"","","","","","","","","","","","","","","","","","","","","",""
"AWSIoTDeviceDefenderUpdateCACertMitigationAction","v1",True,"2019-08-07T17:05:49+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSResourceAccessManagerResourceShareParticipantAccess","v1",True,"2019-12-09T20:41:37+00:00",0,1,"",2,0,0,2,"","","","","","","","","","","","","","","","","","","","","",""
"AWSLambdaExecute","v1",True,"2015-02-06T18:40:46+00:00",1,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonChimeSDK","v1",False,"2020-02-04T21:53:37+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonChimeSDK","v2",False,"2020-04-08T21:18:31+00:00",0,1,"",0,0,0,10,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonChimeSDK","v3",True,"2020-09-18T21:07:30+00:00",0,1,"",0,0,0,10,"","","","","","","","","","","","","","","","","","","","","",""
"AWSIoTDeviceDefenderUpdateDeviceCertMitigationAction","v1",True,"2019-08-07T17:06:00+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AutoScalingConsoleFullAccess","v1",False,"2017-01-12T19:43:16+00:00",1,3,"",0,0,0,42,"","","","","","","","","","","","","","","","","","","","","",""
"AutoScalingConsoleFullAccess","v2",True,"2018-02-06T23:15:36+00:00",1,4,"",1,0,0,43,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v6",False,"2018-12-20T22:09:35+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v1",False,"2018-05-30T23:31:46+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v8",False,"2019-02-05T23:47:52+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v9",False,"2019-03-06T18:47:18+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v7",False,"2019-01-23T20:43:11+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v12",False,"2019-06-10T22:59:58+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v15",False,"2019-08-01T23:10:02+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v14",False,"2019-07-23T19:18:04+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v13",False,"2019-06-25T23:27:46+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v2",False,"2018-07-31T19:20:09+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v5",False,"2018-11-07T18:34:37+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v4",False,"2018-08-31T22:23:52+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v3",False,"2018-08-15T23:03:55+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v16",False,"2019-09-17T17:40:10+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v11",False,"2019-05-13T21:18:44+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v18",False,"2019-11-18T22:33:22+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v20",True,"2020-06-19T16:09:31+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v19",False,"2020-05-15T18:39:10+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v10",False,"2019-03-12T18:10:21+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigServiceRolePolicy","v17",False,"2019-10-21T21:54:04+00:00",0,1,"",0,0,0,4,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonKinesisAnalyticsReadOnly","v1",True,"2016-09-21T18:16:43+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloudTrail_FullAccess","v1",True,"2020-10-08T23:41:15+00:00",1,3,"",1,0,0,11,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCloudTrail_FullAccess","v2",False,"2020-10-21T19:40:46+00:00",1,3,"",1,0,0,11,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDeepLensLambdaFunctionAccessPolicy","v1",False,"2017-11-29T15:47:18+00:00",1,1,"",1,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDeepLensLambdaFunctionAccessPolicy","v2",False,"2018-03-29T19:36:09+00:00",1,1,"",1,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDeepLensLambdaFunctionAccessPolicy","v4",True,"2019-06-11T23:11:55+00:00",1,2,"",1,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSDeepLensLambdaFunctionAccessPolicy","v3",False,"2018-05-29T22:08:02+00:00",1,2,"",1,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"ApplicationAutoScalingForAmazonAppStreamAccess","v1",True,"2017-02-06T21:39:56+00:00",0,1,"",0,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSForWordPressPluginPolicy","v1",False,"2019-10-30T00:27:46+00:00",0,3,"",0,0,0,9,"","","","","","","","","","","","","","","","","","","","","",""
"AWSForWordPressPluginPolicy","v2",True,"2020-01-20T23:20:47+00:00",0,3,"",0,0,0,10,"","","","","","","","","","","","","","","","","","","","","",""
"AWSCodeArtifactReadOnlyAccess","v1",True,"2020-06-25T21:23:52+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSQuickSightListIAM","v1",True,"2015-11-10T23:25:07+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonHoneycodeWorkbookReadOnlyAccess","v1",True,"2020-06-24T20:28:07+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSSSODirectoryReadOnly","v1",False,"2018-10-31T23:49:32+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSSSODirectoryReadOnly","v2",True,"2019-11-26T22:37:16+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonAppStreamReadOnlyAccess","v1",False,"2015-02-06T18:40:10+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonAppStreamReadOnlyAccess","v2",True,"2016-12-07T21:00:06+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSGlueConsoleSageMakerNotebookFullAccess","v1",False,"2018-10-05T17:52:35+00:00",1,2,"",2,0,0,33,"","","","","","","","","","","","","","","","","","","","",1,""
"AWSGlueConsoleSageMakerNotebookFullAccess","v2",True,"2019-09-26T17:14:11+00:00",1,2,"",2,0,0,33,"","","","","","","","","","","","","","","","","","","","",1,""
"ServiceQuotasFullAccess","v1",False,"2019-06-24T15:44:35+00:00",1,3,"",1,0,0,5,"","","","","","","","","","","","","","","","","","","","","",""
"ServiceQuotasFullAccess","v2",True,"2020-10-08T22:17:35+00:00",1,3,"",1,0,0,5,"","","","","","","","","","","","","","","","","","","","","",""
"AWSSecurityHubFullAccess","v1",True,"2018-11-27T23:54:34+00:00",1,2,"",1,0,0,28,"","","","","","","","","","","","","","","","","","","","","",""
"AWSTransferReadOnlyAccess","v1",True,"2020-08-27T17:54:51+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ComprehendDataAccessRolePolicy","v1",True,"2019-03-06T22:28:15+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ServiceQuotasServiceRolePolicy","v1",False,"2019-05-22T20:44:17+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"ServiceQuotasServiceRolePolicy","v2",True,"2019-06-24T14:52:56+00:00",1,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"CloudSearchReadOnlyAccess","v1",True,"2015-02-06T18:39:57+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSXrayWriteOnlyAccess","v1",False,"2016-12-01T18:19:53+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSXrayWriteOnlyAccess","v2",True,"2018-08-28T23:03:04+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSIoTDeviceTesterForFreeRTOSFullAccess","v1",False,"2020-02-12T20:33:53+00:00",0,1,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSIoTDeviceTesterForFreeRTOSFullAccess","v2",False,"2020-02-18T18:05:37+00:00",0,1,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSIoTDeviceTesterForFreeRTOSFullAccess","v4",True,"2020-07-17T17:09:58+00:00",0,1,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSIoTDeviceTesterForFreeRTOSFullAccess","v3",False,"2020-03-23T19:49:50+00:00",0,1,"",0,0,0,8,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBackupFullAccess","v1",False,"2019-11-18T22:21:52+00:00",2,2,"",3,0,0,21,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBackupFullAccess","v2",False,"2020-01-13T18:40:45+00:00",2,2,"",3,0,0,21,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBackupFullAccess","v5",True,"2020-09-14T22:35:25+00:00",2,5,"",3,0,0,24,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBackupFullAccess","v4",False,"2020-06-06T00:06:57+00:00",2,5,"",3,0,0,25,"","","","","","","","","","","","","","","","","","","","","",""
"AWSBackupFullAccess","v3",False,"2020-05-29T23:46:51+00:00",2,5,"",3,0,0,25,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigMultiAccountSetupPolicy","v1",False,"2019-06-17T18:03:16+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigMultiAccountSetupPolicy","v2",False,"2019-11-13T18:22:26+00:00",0,1,"",1,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigMultiAccountSetupPolicy","v4",True,"2020-05-21T22:59:26+00:00",0,1,"",1,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"AWSConfigMultiAccountSetupPolicy","v3",False,"2020-03-04T16:51:40+00:00",0,1,"",1,0,0,1,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchFullAccess","v1",False,"2015-02-06T18:40:00+00:00",3,3,"",6,0,0,39,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchFullAccess","v2",False,"2017-12-13T17:52:41+00:00",3,3,"",6,0,0,39,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchFullAccess","v3",True,"2018-08-09T19:10:43+00:00",3,3,"",6,0,0,39,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchLogsReadOnlyAccess","v1",False,"2015-02-06T18:40:03+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchLogsReadOnlyAccess","v2",False,"2015-12-03T19:59:32+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchLogsReadOnlyAccess","v4",True,"2019-01-14T19:32:45+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"CloudWatchLogsReadOnlyAccess","v3",False,"2017-08-14T22:22:16+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceRoleForImageBuilder","v6",False,"2020-04-16T19:45:25+00:00",0,6,"",2,0,0,15,"","","","","","","","","","","","","",2,"","","","","","","",""
"AWSServiceRoleForImageBuilder","v1",False,"2019-11-29T22:02:13+00:00",0,6,"",1,0,0,12,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceRoleForImageBuilder","v8",False,"2020-07-15T21:23:31+00:00",0,6,"",2,0,0,15,"","","","","","","","","","","","","",2,"","","","","","","",""
"AWSServiceRoleForImageBuilder","v9",False,"2020-07-30T21:37:31+00:00",0,6,"",2,0,0,14,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceRoleForImageBuilder","v7",False,"2020-06-01T17:40:18+00:00",0,6,"",2,0,0,15,"","","","","","","","","","","","","",2,"","","","","","","",""
"AWSServiceRoleForImageBuilder","v2",False,"2019-12-02T02:04:36+00:00",0,6,"",2,0,0,15,"","","","","","","","","","","","","",2,"","","","","","","",""
"AWSServiceRoleForImageBuilder","v5",False,"2020-04-01T19:42:50+00:00",0,6,"",2,0,0,15,"","","","","","","","","","","","","",2,"","","","","","","",""
"AWSServiceRoleForImageBuilder","v4",False,"2020-02-28T19:03:21+00:00",0,6,"",2,0,0,15,"","","","","","","","","","","","","",2,"","","","","","","",""
"AWSServiceRoleForImageBuilder","v3",False,"2019-12-02T06:18:40+00:00",0,6,"",2,0,0,15,"","","","","","","","","","","","","",2,"","","","","","","",""
"AWSServiceRoleForImageBuilder","v11",True,"2020-09-28T18:13:06+00:00",0,6,"",2,0,0,14,"","","","","","","","","","","","","","","","","","","","","",""
"AWSServiceRoleForImageBuilder","v10",False,"2020-08-31T20:49:10+00:00",0,6,"",2,0,0,14,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonESCognitoAccess","v1",True,"2018-02-28T22:29:18+00:00",0,3,"",3,0,0,6,"","","","","","","","","","","","","","","","","","","","","",""
"AmazonSQSReadOnlyAccess","v1",False,"2015-02-06T18:41:08+00:00",0,0,"",0,0,0,0,"","","","","","","","","","","","","","","","","","","","","",""
